trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
762,True,"{'a': 0, 'e': 0}",20,0,23.037140265070406,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
763,True,"{'a': 0, 'e': 0}",25,12,21.113393031655974,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,True,"{'a': 0, 'e': 0}",25,4,26.5400266632305,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,True,"{'a': 0, 'e': 0}",25,14,20.90451336902044,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,True,"{'a': 0, 'e': 0}",20,0,28.44522796859581,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
767,True,"{'a': 0, 'e': 0}",30,0,40.86362864628902,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
768,True,"{'a': 0, 'e': 0}",30,4,42.09626459926433,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,True,"{'a': 0, 'e': 0}",25,2,32.01279162712507,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,True,"{'a': 0, 'e': 0}",20,7,-0.22873444472689308,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
771,True,"{'a': 0, 'e': 0}",20,0,29.699748767179738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
772,True,"{'a': 0, 'e': 0}",20,9,20.099315807309033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,True,"{'a': 0, 'e': 0}",30,0,42.539462461054676,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
774,True,"{'a': 0, 'e': 0}",20,0,26.44358712582178,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
775,True,"{'a': 0, 'e': 0}",25,8,31.484452850341796,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,True,"{'a': 0, 'e': 0}",20,0,-12.097062257255516,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
777,True,"{'a': 0, 'e': 0}",30,0,38.88404765521277,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
778,True,"{'a': 0, 'e': 0}",25,0,32.9737233881323,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
779,True,"{'a': 0, 'e': 0}",30,4,38.168231478592986,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,True,"{'a': 0, 'e': 0}",20,0,26.687465464172043,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
781,True,"{'a': 0, 'e': 0}",25,8,12.36901628983903,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
782,True,"{'a': 0, 'e': 0}",30,12,-13.837688311199075,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
783,True,"{'a': 0, 'e': 0}",20,15,10.443052397048975,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,True,"{'a': 0, 'e': 0}",20,0,25.336464468810497,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
785,True,"{'a': 0, 'e': 0}",30,12,8.834121396469506,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
786,True,"{'a': 0, 'e': 0}",25,6,28.877417221991163,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,True,"{'a': 0, 'e': 0}",20,0,32.05277495755551,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
788,True,"{'a': 0, 'e': 0}",25,8,25.298367069533292,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,True,"{'a': 0, 'e': 0}",20,0,22.166656604746372,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
790,True,"{'a': 0, 'e': 0}",35,21,24.794102187504556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,True,"{'a': 0, 'e': 0}",20,9,8.742977400834606,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
792,True,"{'a': 0, 'e': 0}",30,0,43.267203612335784,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,True,"{'a': 0, 'e': 0}",20,0,29.38125175990897,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
794,True,"{'a': 0, 'e': 0}",30,0,41.26196272467675,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
795,True,"{'a': 0, 'e': 0}",25,12,15.825081375443755,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,True,"{'a': 0, 'e': 0}",20,9,19.819801164224383,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,True,"{'a': 0, 'e': 0}",20,0,26.76084018149894,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
798,True,"{'a': 0, 'e': 0}",20,0,31.29494799204313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
799,True,"{'a': 0, 'e': 0}",20,7,-14.413761170669892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
800,True,"{'a': 0, 'e': 0}",20,12,16.404237650452693,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,True,"{'a': 0, 'e': 0}",30,0,39.69342357229367,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
802,True,"{'a': 0, 'e': 0}",20,12,13.556835846779139,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,True,"{'a': 0, 'e': 0}",20,13,12.447917710715432,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,True,"{'a': 0, 'e': 0}",20,0,28.35492743131836,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
805,True,"{'a': 0, 'e': 0}",20,13,15.659194983474642,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,True,"{'a': 0, 'e': 0}",20,13,12.996307410752053,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,True,"{'a': 0, 'e': 0}",20,0,5.5322497299545175,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
808,True,"{'a': 0, 'e': 0}",25,0,43.24571232449089,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
809,True,"{'a': 0, 'e': 0}",25,7,-9.044623184412199,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
810,True,"{'a': 0, 'e': 0}",30,16,17.07678169413102,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
811,True,"{'a': 0, 'e': 0}",25,16,17.29328772852284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,True,"{'a': 0, 'e': 0}",30,2,3.281953868240386,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 1}",1
813,True,"{'a': 0, 'e': 0}",20,0,-4.566832425917733,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
814,True,"{'a': 0, 'e': 0}",30,0,38.99799229026799,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
815,True,"{'a': 0, 'e': 0}",20,0,-9.557508053461476,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
816,True,"{'a': 0, 'e': 0}",25,4,30.62314436822659,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,True,"{'a': 0, 'e': 0}",20,5,27.824851234488808,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,True,"{'a': 0, 'e': 0}",20,11,18.555583672446133,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,True,"{'a': 0, 'e': 0}",25,9,25.00091840910781,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,True,"{'a': 0, 'e': 0}",20,3,26.03230487752794,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,True,"{'a': 0, 'e': 0}",20,0,23.24218441597875,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
822,True,"{'a': 0, 'e': 0}",25,0,30.995348552474983,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
823,True,"{'a': 0, 'e': 0}",30,12,27.084340219775214,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,True,"{'a': 0, 'e': 0}",25,0,35.42657092189645,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
825,True,"{'a': 0, 'e': 0}",20,0,27.78975957248741,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
826,True,"{'a': 0, 'e': 0}",20,10,16.524783489633833,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,True,"{'a': 0, 'e': 0}",25,0,38.784231923634906,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
828,True,"{'a': 0, 'e': 0}",25,13,22.502576503014712,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,True,"{'a': 0, 'e': 0}",20,14,12.602863173573697,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,True,"{'a': 0, 'e': 0}",30,8,0.12779190862627576,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
831,True,"{'a': 0, 'e': 0}",20,0,26.927314884709464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
832,True,"{'a': 0, 'e': 0}",25,16,15.919711637125264,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,True,"{'a': 0, 'e': 0}",20,0,21.804611787551572,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
834,True,"{'a': 0, 'e': 0}",20,0,25.439321093226805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
835,True,"{'a': 0, 'e': 0}",20,2,22.4575052388711,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,True,"{'a': 0, 'e': 0}",20,12,14.568702309119198,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,True,"{'a': 0, 'e': 0}",20,0,6.817194751032915,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
838,True,"{'a': 0, 'e': 0}",20,0,30.26533175528692,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
839,True,"{'a': 0, 'e': 0}",25,7,34.142177807304876,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,True,"{'a': 0, 'e': 0}",25,0,29.613515149602684,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
841,True,"{'a': 0, 'e': 0}",35,14,37.14524612338459,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,True,"{'a': 0, 'e': 0}",25,6,-14.906650778326057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
843,True,"{'a': 0, 'e': 0}",30,1,26.061012962178882,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
844,True,"{'a': 0, 'e': 0}",25,13,22.121664404768907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,True,"{'a': 0, 'e': 0}",20,4,25.41779740871899,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,True,"{'a': 0, 'e': 0}",25,7,18.377832880477207,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
847,True,"{'a': 0, 'e': 0}",30,22,15.906802189785324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,True,"{'a': 0, 'e': 0}",20,0,14.746374979197594,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
849,True,"{'a': 0, 'e': 0}",25,0,38.94931338114757,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
850,True,"{'a': 0, 'e': 0}",20,1,31.788501103653587,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,True,"{'a': 0, 'e': 0}",30,0,42.716157462317376,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
852,True,"{'a': 0, 'e': 0}",20,8,21.622258239012023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,True,"{'a': 0, 'e': 0}",20,14,11.07868509871086,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,True,"{'a': 0, 'e': 0}",25,0,35.84567398458159,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
855,True,"{'a': 0, 'e': 0}",25,11,24.055120521033338,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,True,"{'a': 0, 'e': 0}",20,0,27.458967190640386,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
857,True,"{'a': 0, 'e': 0}",25,7,27.043122687099956,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,True,"{'a': 0, 'e': 0}",30,0,32.29810942567354,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
859,True,"{'a': 0, 'e': 0}",20,0,0.15507815297118044,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
860,True,"{'a': 0, 'e': 0}",25,0,33.675598289583874,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
861,True,"{'a': 0, 'e': 0}",20,9,20.459584242004365,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,True,"{'a': 0, 'e': 0}",30,20,18.68357482126907,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,True,"{'a': 0, 'e': 0}",25,0,32.96383593760455,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
864,True,"{'a': 0, 'e': 0}",20,0,26.58077899422297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
865,True,"{'a': 0, 'e': 0}",25,0,38.19954133106347,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
866,True,"{'a': 0, 'e': 0}",20,16,6.773391888875866,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,True,"{'a': 0, 'e': 0}",25,0,-12.668037011278091,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
868,True,"{'a': 0, 'e': 0}",25,13,17.280860657810194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,True,"{'a': 0, 'e': 0}",35,28,12.426535806317682,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,True,"{'a': 0, 'e': 0}",20,0,34.139216591014865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
871,True,"{'a': 0, 'e': 0}",20,0,26.75332526019352,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
872,True,"{'a': 0, 'e': 0}",25,14,21.045362392056635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,True,"{'a': 0, 'e': 0}",30,4,-0.5724848573429067,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
874,True,"{'a': 0, 'e': 0}",20,8,25.087797618334314,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,True,"{'a': 0, 'e': 0}",20,4,23.11082605063936,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,True,"{'a': 0, 'e': 0}",20,15,9.315455419436688,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,True,"{'a': 0, 'e': 0}",20,0,23.91098165559146,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
878,True,"{'a': 0, 'e': 0}",25,18,10.2662170784128,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,True,"{'a': 0, 'e': 0}",25,0,36.41152511019286,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
880,True,"{'a': 0, 'e': 0}",35,16,27.672895701539158,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,True,"{'a': 0, 'e': 0}",20,0,-11.088799315556638,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
882,True,"{'a': 0, 'e': 0}",20,0,27.05801459334877,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,True,"{'a': 0, 'e': 0}",20,2,25.79076383832733,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,True,"{'a': 0, 'e': 0}",30,10,32.002697840697465,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,True,"{'a': 0, 'e': 0}",30,8,38.701940244803325,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,True,"{'a': 0, 'e': 0}",25,0,34.625824839759645,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
887,True,"{'a': 0, 'e': 0}",35,8,38.99068748503878,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,True,"{'a': 0, 'e': 0}",30,17,23.844478286626625,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,True,"{'a': 0, 'e': 0}",20,9,21.82710890260271,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,True,"{'a': 0, 'e': 0}",30,18,-22.581004248984673,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
891,True,"{'a': 0, 'e': 0}",25,20,9.656082889465415,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,True,"{'a': 0, 'e': 0}",25,0,35.22916661583678,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
893,True,"{'a': 0, 'e': 0}",30,4,44.52619517037034,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,True,"{'a': 0, 'e': 0}",20,0,25.56338520206102,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
895,True,"{'a': 0, 'e': 0}",20,0,26.48522588255718,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
896,True,"{'a': 0, 'e': 0}",25,1,-48.41694183723874,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 2}",1
897,True,"{'a': 0, 'e': 0}",20,0,-20.125322966452742,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
898,True,"{'a': 0, 'e': 0}",30,0,39.176961957532775,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
899,True,"{'a': 0, 'e': 0}",20,0,17.42645910110996,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
900,True,"{'a': 0, 'e': 0}",35,17,-7.414464863254555,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
901,True,"{'a': 0, 'e': 0}",20,11,16.122100484750256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,True,"{'a': 0, 'e': 0}",30,5,40.87925923841639,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,True,"{'a': 0, 'e': 0}",30,24,7.390852260245275,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,True,"{'a': 0, 'e': 0}",25,0,32.90404635165143,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
905,True,"{'a': 0, 'e': 0}",30,0,41.48426207453958,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
906,True,"{'a': 0, 'e': 0}",20,7,17.84884499615031,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,True,"{'a': 0, 'e': 0}",20,12,1.4653772027146683,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
908,True,"{'a': 0, 'e': 0}",20,6,23.192158465681697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,True,"{'a': 0, 'e': 0}",20,0,17.320322868153664,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
910,True,"{'a': 0, 'e': 0}",20,10,14.41983093317652,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,True,"{'a': 0, 'e': 0}",25,12,24.214954857163093,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,True,"{'a': 0, 'e': 0}",20,14,9.26273791418034,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,True,"{'a': 0, 'e': 0}",20,10,17.857001165395353,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,True,"{'a': 0, 'e': 0}",25,11,22.87384061262517,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,True,"{'a': 0, 'e': 0}",30,0,43.50401441325754,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
916,True,"{'a': 0, 'e': 0}",20,0,30.176263463450756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
917,True,"{'a': 0, 'e': 0}",20,14,10.314670103358193,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,True,"{'a': 0, 'e': 0}",20,3,27.32623078086918,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,True,"{'a': 0, 'e': 0}",20,0,33.98911054919482,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
920,True,"{'a': 0, 'e': 0}",30,0,42.16059202494048,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
921,True,"{'a': 0, 'e': 0}",20,0,26.168151340696966,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
922,True,"{'a': 0, 'e': 0}",25,12,24.030830804204776,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,True,"{'a': 0, 'e': 0}",25,8,30.602111737882183,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,True,"{'a': 0, 'e': 0}",30,16,19.512467053015815,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
925,True,"{'a': 0, 'e': 0}",20,12,12.601303973131323,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,True,"{'a': 0, 'e': 0}",25,3,32.795301365551346,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,True,"{'a': 0, 'e': 0}",20,6,20.745616406192752,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,True,"{'a': 0, 'e': 0}",25,0,35.26611741025177,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,True,"{'a': 0, 'e': 0}",30,3,41.28160027815782,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,True,"{'a': 0, 'e': 0}",20,11,16.80685694319737,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,True,"{'a': 0, 'e': 0}",25,13,13.199130071502331,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,True,"{'a': 0, 'e': 0}",25,6,21.822569846471126,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,True,"{'a': 0, 'e': 0}",20,0,31.321965906403136,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,True,"{'a': 0, 'e': 0}",35,0,46.241814161157144,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
935,True,"{'a': 0, 'e': 0}",20,0,-11.271337558819875,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
936,True,"{'a': 0, 'e': 0}",25,12,18.179704179305,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,True,"{'a': 0, 'e': 0}",30,22,13.002549825310387,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,True,"{'a': 0, 'e': 0}",25,13,21.629286876930507,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,True,"{'a': 0, 'e': 0}",20,13,13.201901256453944,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,True,"{'a': 0, 'e': 0}",25,0,37.494574151938224,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
941,True,"{'a': 0, 'e': 0}",30,13,24.456734082770645,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,True,"{'a': 0, 'e': 0}",25,16,15.145739023888796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,True,"{'a': 0, 'e': 0}",25,18,13.279804468041863,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,True,"{'a': 0, 'e': 0}",20,0,23.229367268656,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
945,True,"{'a': 0, 'e': 0}",30,20,-24.119785306476953,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
946,True,"{'a': 0, 'e': 0}",25,0,32.99387007483039,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
947,True,"{'a': 0, 'e': 0}",20,0,29.8463333891471,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
948,True,"{'a': 0, 'e': 0}",30,5,37.52625470265696,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,True,"{'a': 0, 'e': 0}",25,16,13.844060851714149,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,True,"{'a': 0, 'e': 0}",20,0,28.593249588129556,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
951,True,"{'a': 0, 'e': 0}",20,0,29.979690399048582,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
952,True,"{'a': 0, 'e': 0}",25,0,38.33319131142554,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
953,True,"{'a': 0, 'e': 0}",30,4,33.90392023394968,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,True,"{'a': 0, 'e': 0}",30,2,39.068178479868905,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,True,"{'a': 0, 'e': 0}",30,6,40.50016738072521,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,True,"{'a': 0, 'e': 0}",25,18,11.157792670033494,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,True,"{'a': 0, 'e': 0}",30,16,21.61019183042039,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,True,"{'a': 0, 'e': 0}",20,13,11.270153865332798,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,True,"{'a': 0, 'e': 0}",25,0,22.75674176960076,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
960,True,"{'a': 0, 'e': 0}",25,2,36.97351991728793,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,True,"{'a': 0, 'e': 0}",20,0,32.15798020507169,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
962,True,"{'a': 0, 'e': 0}",25,2,35.03135977691123,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,True,"{'a': 0, 'e': 0}",20,10,15.432251146148888,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,True,"{'a': 0, 'e': 0}",25,16,18.523540046096578,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,True,"{'a': 0, 'e': 0}",25,5,36.84764189294661,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,True,"{'a': 0, 'e': 0}",25,3,22.484692985494796,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
967,True,"{'a': 0, 'e': 0}",20,5,5.221021153786483,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
968,True,"{'a': 0, 'e': 0}",20,15,7.7753135293287015,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,True,"{'a': 0, 'e': 0}",20,0,24.375754764269324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
970,True,"{'a': 0, 'e': 0}",30,14,30.136500739699596,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,True,"{'a': 0, 'e': 0}",25,14,19.88746636262468,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,True,"{'a': 0, 'e': 0}",25,0,31.74392472369637,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
